DateTime,1037_GK-S-1_RAW-f-cfs,1037_GK-S-1_RAW-d-in,1037_GK-S-1_Missing,1037_GK-S-1_Realtime-f,1037_GK-S-1_COM-K,1037_GK-S-1_COM-M,1037_GK-S-1_COM-AUT,1037_GK-S-1_COM-I,1037_GK-S-1_COM,PG022_PG022_RN1,PG025_PG025_RN2,PG031_PG031_RN3,Greenline
01-16-2022 20:00,0,.154,,0,0,,,,0,0,0,0,.092
01-16-2022 21:00,0,.161,,0,0,,,,0,0,0,0,.157
01-16-2022 22:00,0,.164,,0,0,,,,0,0,0,0,.157
01-16-2022 23:00,0,.168,,0,0,,,,0,0,0,0,.416
01-17-2022 00:00,0,.171,,0,0,,,,0,0,0,0,.321
01-17-2022 01:00,0,.19,,0,0,,,,0,0,0,0,.231
01-17-2022 02:00,0,.193,,0,0,,,,0,0,0,0,.109
01-17-2022 03:00,0,.177,,0,0,,,,0,0,0,0,.122
01-17-2022 04:00,0,.193,,0,0,,,,0,0,0,0,.17
01-17-2022 05:00,0,.175,,0,0,,,,0,0,0,0,.251
01-17-2022 06:00,0,.157,,0,0,,,,0,0,0,0,.275
01-17-2022 07:00,0,.177,,0,0,,,,0,0,0,0,.165
01-17-2022 08:00,0,.176,,0,0,,,,0,0,0,0,.141
01-17-2022 09:00,0,.179,,0,0,,,,0,0,0,0,.163
01-17-2022 10:00,0,.162,,0,0,,,,0,0,0,0,.11
01-17-2022 11:00,0,.167,,0,0,,,,0,0,0,0,.054
01-17-2022 12:00,0,.167,,0,0,,,,0,0,0,0,.056
01-17-2022 13:00,0,.179,,0,0,,,,0,0,0,0,.238
01-17-2022 14:00,0,.195,,0,0,,,,0,0,0,0,.237
01-17-2022 15:00,0,.194,,0,0,,,,0,0,0,0,.456
01-17-2022 16:00,0,.194,,0,0,,,,0,0,0,0,.697
01-17-2022 17:00,0,.175,,0,0,,,,0,0,0,0,.201
01-17-2022 18:00,0,.183,,0,0,,,,0,0,0,0,.049
01-17-2022 19:00,0,.199,,0,0,,,,0,0,0,0,.048
01-17-2022 20:00,0,.211,,0,0,,,,0,0,0,0,.037
01-17-2022 21:00,0,.174,,0,0,,,,0,0,0,0,.026
01-17-2022 22:00,0,.157,,0,0,,,,0,0,0,0,.06
01-17-2022 23:00,0,.149,,0,0,,,,0,0,0,0,.074
01-18-2022 00:00,0,.148,,0,0,,,,0,0,0,0,.036
01-18-2022 01:00,0,.148,,0,0,,,,0,0,0,0,.025
01-18-2022 02:00,0,.146,,0,0,,,,0,0,0,0,.019
01-18-2022 03:00,0,.153,,0,0,,,,0,0,0,0,.017
01-18-2022 04:00,0,.149,,0,0,,,,0,0,0,0,.035
01-18-2022 05:00,0,.176,,0,0,,,,0,0,0,0,.033
01-18-2022 06:00,0,.198,,0,0,,,,0,0,0,0,.026
01-18-2022 07:00,0,.194,,0,0,,,,0,0,0,0,.022
01-18-2022 08:00,0,.191,,0,0,,,,0,0,0,0,.039
01-18-2022 09:00,0,.206,,0,0,,,,0,0,0,0,.212
01-18-2022 10:00,0,.207,,0,0,,,,0,0,0,0,.218
01-18-2022 11:00,0,.196,,0,0,,,,0,0,0,0,.23
01-18-2022 12:00,0,.208,,0,0,,,,0,0,0,0,.075
01-18-2022 13:00,0,.189,,0,0,,,,0,0,0,0,.105
01-18-2022 14:00,0,.178,,0,0,,,,0,0,0,0,.499
01-18-2022 15:00,0,.165,,0,0,,,,0,0,0,0,.534
01-18-2022 16:00,0,.184,,0,0,,,,0,0,0,0,.596
01-18-2022 17:00,0,.18,,0,0,,,,0,0,0,0,.062
01-18-2022 18:00,0,.182,,0,0,,,,0,0,0,0,.035
01-18-2022 19:00,0,.174,,0,0,,,,0,0,0,0,.097
01-18-2022 20:00,0,.172,,0,0,,,,0,0,0,0,.23
01-18-2022 21:00,0,.178,,0,0,,,,0,0,0,0,.355
01-18-2022 22:00,0,.181,,0,0,,,,0,0,0,0,.296
01-18-2022 23:00,0,.182,,0,0,,,,0,0,0,0,.153
01-19-2022 00:00,0,.188,,0,0,,,,0,0,0,0,.191
01-19-2022 01:00,0,.188,,0,0,,,,0,0,0,0,.16
01-19-2022 02:00,0,.189,,0,0,,,,0,0,0,0,.109
01-19-2022 03:00,0,.197,,0,0,,,,0,0,0,0,.062
01-19-2022 04:00,0,.224,,0,0,,,,0,0,0,0,.051
01-19-2022 05:00,0,.234,,0,0,,,,0,0,0,0,.025
01-19-2022 06:00,0,.238,,0,0,,,,0,0,0,0,.033
01-19-2022 07:00,0,.232,,0,0,,,,0,0,0,0,.016
01-19-2022 08:00,0,.207,,0,0,,,,0,0,0,0,.029
01-19-2022 09:00,0,.208,,0,0,,,,0,0,0,0,.049
01-19-2022 10:00,0,.208,,0,0,,,,0,0,0,0,.093
01-19-2022 11:00,0,.209,,0,0,,,,0,0,0,0,.164
01-19-2022 12:00,0,.201,,0,0,,,,0,0,0,0,.191
01-19-2022 13:00,0,.213,,0,0,,,,0,0,0,0,.087
01-19-2022 14:00,0,.192,,0,0,,,,0,0,0,0,.043
01-19-2022 15:00,0,.206,,0,0,,,,0,0,0,0,.245
01-19-2022 16:00,0,.183,,0,0,,,,0,0,0,0,1.063
01-19-2022 17:00,0,.18,,0,0,,,,0,0,0,0,.138
01-19-2022 18:00,0,.18,,0,0,,,,0,0,0,0,.258
01-19-2022 19:00,0,.188,,0,0,,,,0,0,0,0,.543
01-19-2022 20:00,0,.183,,0,0,,,,0,0,0,0,.378
01-19-2022 21:00,0,.188,,0,0,,,,0,0,0,0,.449
01-19-2022 22:00,0,.19,,0,0,,,,0,0,0,0,.169
01-19-2022 23:00,0,.19,,0,0,,,,0,0,0,0,.111
01-20-2022 00:00,0,.193,,0,0,,,,0,0,0,0,.137
01-20-2022 01:00,0,.186,,0,0,,,,0,0,0,0,.194
01-20-2022 02:00,0,.182,,0,0,,,,0,0,0,0,.222
01-20-2022 03:00,0,.18,,0,0,,,,0,0,0,0,.182
01-20-2022 04:00,0,.172,,0,0,,,,0,0,0,0,.133
01-20-2022 05:00,0,.178,,0,0,,,,0,0,0,0,.11
01-20-2022 06:00,0,.188,,0,0,,,,0,0,0,0,.102
01-20-2022 07:00,0,.179,,0,0,,,,0,0,0,0,.093
01-20-2022 08:00,0,.168,,0,0,,,,0,0,0,0,.112
01-20-2022 09:00,0,.193,,0,0,,,,0,0,0,0,.29
01-20-2022 10:00,0,.206,,0,0,,,,0,0,0,0,.232
01-20-2022 11:00,0,.205,,0,0,,,,0,0,0,0,.102
01-20-2022 12:00,.006,.642,,0,.006,,,,.006,0,0,0,.047
01-20-2022 13:00,2.563,1.128,,2.569,2.563,,,,2.563,0,0,0,.245
01-20-2022 14:00,0,.214,,0,0,,,,0,0,0,0,.266
01-20-2022 15:00,0,.188,,0,0,,,,0,0,0,0,.159
01-20-2022 16:00,0,.182,,0,0,,,,0,0,0,0,.787
01-20-2022 17:00,0,.179,,0,0,,,,0,0,0,0,.058
01-20-2022 18:00,0,.18,,0,0,,,,0,0,0,0,.041
01-20-2022 19:00,0,.178,,0,0,,,,0,0,0,0,.032
01-20-2022 20:00,0,.181,,0,0,,,,0,0,0,0,.064
01-20-2022 21:00,0,.187,,0,0,,,,0,0,0,0,.194
01-20-2022 22:00,0,.193,,0,0,,,,0,0,0,0,.113
01-20-2022 23:00,0,.19,,0,0,,,,0,0,0,0,.038
01-21-2022 00:00,0,.179,,0,0,,,,0,0,0,0,.099
01-21-2022 01:00,0,.175,,0,0,,,,0,0,0,0,.077
01-21-2022 02:00,0,.174,,0,0,,,,0,0,0,0,.064
01-21-2022 03:00,0,.18,,0,0,,,,0,0,0,0,.044
01-21-2022 04:00,0,.18,,0,0,,,,0,0,0,0,.037
01-21-2022 05:00,0,.186,,0,0,,,,0,0,0,0,.111
01-21-2022 06:00,0,.187,,0,0,,,,0,0,0,0,.08
01-21-2022 07:00,0,.187,,0,0,,,,0,0,0,0,.085
01-21-2022 08:00,0,.189,,0,0,,,,0,0,0,0,.067
01-21-2022 09:00,0,.194,,0,0,,,,0,0,0,0,.084
01-21-2022 10:00,0,.195,,0,0,,,,0,0,0,0,.147
01-21-2022 11:00,0,.156,,0,0,,,,0,0,0,0,.268
01-21-2022 12:00,0,.17,,0,0,,,,0,0,0,0,.21
01-21-2022 13:00,0,.171,,0,0,,,,0,0,0,0,.18
01-21-2022 14:00,0,.172,,0,0,,,,0,0,0,0,.194
01-21-2022 15:00,0,.159,,0,0,,,,0,0,0,0,.363
01-21-2022 16:00,0,.17,,0,0,,,,0,0,0,0,1.077
01-21-2022 17:00,0,.209,,0,0,,,,0,0,0,0,.104
01-21-2022 18:00,0,.193,,0,0,,,,0,0,0,0,.087
01-21-2022 19:00,0,.192,,0,0,,,,0,0,0,0,.228
01-21-2022 20:00,0,.199,,0,0,,,,0,0,0,0,.189
01-21-2022 21:00,0,.191,,0,0,,,,0,0,0,0,.121
01-21-2022 22:00,0,.193,,0,0,,,,0,0,0,0,.166
01-21-2022 23:00,0,.161,,0,0,,,,0,0,0,0,.277
01-22-2022 00:00,0,.176,,0,0,,,,0,0,0,0,.187
01-22-2022 01:00,0,.162,,0,0,,,,0,0,0,0,.142
01-22-2022 02:00,0,.16,,0,0,,,,0,0,0,0,.138
01-22-2022 03:00,0,.163,,0,0,,,,0,0,0,0,.182
01-22-2022 04:00,0,.167,,0,0,,,,0,0,0,0,.147
01-22-2022 05:00,0,.164,,0,0,,,,0,0,0,0,.133
01-22-2022 06:00,0,.169,,0,0,,,,0,0,0,0,.124
01-22-2022 07:00,0,.172,,0,0,,,,0,0,0,0,.134
01-22-2022 08:00,0,.179,,0,0,,,,0,0,0,0,.126
01-22-2022 09:00,0,.173,,0,0,,,,0,0,0,0,.156
01-22-2022 10:00,0,.179,,0,0,,,,0,0,0,0,.179
01-22-2022 11:00,0,.186,,0,0,,,,0,0,0,0,.135
01-22-2022 12:00,0,.191,,0,0,,,,0,0,0,0,.125
01-22-2022 13:00,0,.191,,0,0,,,,0,0,0,0,.087
01-22-2022 14:00,0,.197,,0,0,,,,0,0,0,0,.166
01-22-2022 15:00,0,.198,,0,0,,,,0,0,0,0,.041
01-22-2022 16:00,0,.2,,0,0,,,,0,0,0,0,.182
01-22-2022 17:00,0,.192,,0,0,,,,0,0,0,0,.167
01-22-2022 18:00,0,.191,,0,0,,,,0,0,0,0,.022
01-22-2022 19:00,0,.187,,0,0,,,,0,0,0,0,.029
01-22-2022 20:00,0,.189,,0,0,,,,0,0,0,0,.013
01-22-2022 21:00,0,.2,,0,0,,,,0,0,0,0,.011
01-22-2022 22:00,0,.227,,0,0,,,,0,0,0,0,.005
01-22-2022 23:00,0,.233,,0,0,,,,0,0,0,0,.023
01-23-2022 00:00,0,.234,,0,0,,,,0,0,0,0,.153
01-23-2022 01:00,0,.224,,0,0,,,,0,0,0,0,.187
01-23-2022 02:00,0,.195,,0,0,,,,0,0,0,0,.165
01-23-2022 03:00,0,.172,,0,0,,,,0,0,0,0,.079
01-23-2022 04:00,0,.159,,0,0,,,,0,0,0,0,.061
01-23-2022 05:00,0,.157,,0,0,,,,0,.001,.001,0,.083
01-23-2022 06:00,0,.157,,0,0,,,,0,.001,.001,0,.19
01-23-2022 07:00,0,.169,,0,0,,,,0,0,.001,0,.15
01-23-2022 08:00,0,.162,,0,0,,,,0,0,.002,0,.222
01-23-2022 09:00,0,.174,,0,0,,,,0,0,.002,0,.327
01-23-2022 10:00,0,.15,,0,0,,,,0,0,.001,0,.221
01-23-2022 11:00,0,.166,,0,0,,,,0,0,0,0,.109
01-23-2022 12:00,0,.172,,0,0,,,,0,0,0,0,.093
01-23-2022 13:00,0,.191,,0,0,,,,0,0,0,0,.17
01-23-2022 14:00,0,.195,,0,0,,,,0,0,0,0,.198
01-23-2022 15:00,0,.185,,0,0,,,,0,0,0,0,.383
01-23-2022 16:00,0,.178,,0,0,,,,0,0,0,0,.174
01-23-2022 17:00,0,.158,,0,0,,,,0,0,0,0,.078
01-23-2022 18:00,0,.168,,0,0,,,,0,0,0,0,.057
01-23-2022 19:00,0,.154,,0,0,,,,0,0,0,0,.073
01-23-2022 20:00,0,.169,,0,0,,,,0,0,0,0,.092
01-23-2022 21:00,0,.137,,0,0,,,,0,0,0,0,.157
01-23-2022 22:00,0,.139,,0,0,,,,0,.001,0,0,.157
01-23-2022 23:00,0,.152,,0,0,,,,0,0,0,0,.416
01-24-2022 00:00,0,.171,,0,0,,,,0,0,0,0,.321
01-24-2022 01:00,0,.179,,0,0,,,,0,0,0,0,.231
01-24-2022 02:00,0,.181,,0,0,,,,0,0,0,0,.109
01-24-2022 03:00,0,.181,,0,0,,,,0,0,0,0,.122
01-24-2022 04:00,0,.181,,0,0,,,,0,0,0,0,.17
01-24-2022 05:00,0,.19,,0,0,,,,0,0,0,0,.251
01-24-2022 06:00,0,.188,,0,0,,,,0,0,0,0,.275
01-24-2022 07:00,0,.195,,0,0,,,,0,0,0,0,.165
01-24-2022 08:00,0,.197,,0,0,,,,0,0,0,0,.141
01-24-2022 09:00,0,.197,,0,0,,,,0,0,.001,0,.163
01-24-2022 10:00,0,.195,,0,0,,,,0,0,0,0,.11
01-24-2022 11:00,0,.198,,0,0,,,,0,0,.001,0,.054
01-24-2022 12:00,0,.202,,0,0,,,,0,0,.002,0,.056
01-24-2022 13:00,0,.203,,0,0,,,,0,0,.001,0,.238
01-24-2022 14:00,0,.204,,0,0,,,,0,0,0,0,.237
01-24-2022 15:00,0,.205,,0,0,,,,0,0,.002,0,.456
01-24-2022 16:00,0,.203,,0,0,,,,0,0,0,0,.697
01-24-2022 17:00,0,.199,,0,0,,,,0,0,0,0,.201
01-24-2022 18:00,0,.206,,0,0,,,,0,0,0,0,.049
01-24-2022 19:00,0,.193,,0,0,,,,0,0,0,0,.048
01-24-2022 20:00,0,.169,,0,0,,,,0,0,0,0,.037
01-24-2022 21:00,0,.174,,0,0,,,,0,0,0,0,.026
01-24-2022 22:00,0,.194,,0,0,,,,0,0,0,0,.06
01-24-2022 23:00,0,.192,,0,0,,,,0,0,0,0,.074
01-25-2022 00:00,0,.192,,0,0,,,,0,0,0,0,.036
01-25-2022 01:00,0,.192,,0,0,,,,0,0,0,0,.025
01-25-2022 02:00,0,.19,,0,0,,,,0,0,0,0,.019
01-25-2022 03:00,0,.192,,0,0,,,,0,0,0,0,.017
01-25-2022 04:00,0,.192,,0,0,,,,0,0,0,0,.035
01-25-2022 05:00,0,.181,,0,0,,,,0,0,0,0,.033
01-25-2022 06:00,0,.178,,0,0,,,,0,0,0,0,.026
01-25-2022 07:00,0,.184,,0,0,,,,0,0,0,0,.022
01-25-2022 08:00,0,.188,,0,0,,,,0,0,0,0,.039
01-25-2022 09:00,0,.186,,0,0,,,,0,0,0,0,.212
01-25-2022 10:00,0,.192,,0,0,,,,0,0,0,0,.218
01-25-2022 11:00,0,.192,,0,0,,,,0,0,0,0,.23
01-25-2022 12:00,0,.185,,0,0,,,,0,0,0,0,.075
01-25-2022 13:00,0,.196,,0,0,,,,0,0,0,0,.105
01-25-2022 14:00,0,.188,,0,0,,,,0,0,0,0,.499
01-25-2022 15:00,0,.197,,0,0,,,,0,0,0,0,.534
01-25-2022 16:00,0,.195,,0,0,,,,0,0,0,0,.596
01-25-2022 17:00,0,.183,,0,0,,,,0,0,0,0,.062
01-25-2022 18:00,0,.193,,0,0,,,,0,0,0,0,.035
01-25-2022 19:00,0,.189,,0,0,,,,0,0,0,0,.097
01-25-2022 20:00,0,.195,,0,0,,,,0,0,0,0,.23
01-25-2022 21:00,0,.201,,0,0,,,,0,0,0,0,.355
01-25-2022 22:00,0,.196,,0,0,,,,0,0,0,0,.296
01-25-2022 23:00,0,.174,,0,0,,,,0,0,0,0,.153
01-26-2022 00:00,0,.189,,0,0,,,,0,0,0,0,.191
01-26-2022 01:00,0,.186,,0,0,,,,0,0,0,0,.16
01-26-2022 02:00,0,.191,,0,0,,,,0,0,0,0,.109
01-26-2022 03:00,0,.196,,0,0,,,,0,0,0,0,.062
01-26-2022 04:00,0,.188,,0,0,,,,0,0,0,0,.051
01-26-2022 05:00,0,.188,,0,0,,,,0,0,0,0,.025
01-26-2022 06:00,0,.17,,0,0,,,,0,0,0,0,.033
01-26-2022 07:00,0,.183,,0,0,,,,0,0,0,0,.016
01-26-2022 08:00,0,.192,,0,0,,,,0,0,0,0,.029
01-26-2022 09:00,0,.188,,0,0,,,,0,0,0,0,.049
01-26-2022 10:00,0,.18,,0,0,,,,0,0,0,0,.093
01-26-2022 11:00,0,.188,,0,0,,,,0,0,0,0,.164
01-26-2022 12:00,0,.188,,0,0,,,,0,0,0,0,.191
01-26-2022 13:00,0,.182,,0,0,,,,0,0,0,0,.087
01-26-2022 14:00,0,.176,,0,0,,,,0,0,0,0,.043
01-26-2022 15:00,0,.187,,0,0,,,,0,0,0,0,.245
01-26-2022 16:00,0,.192,,0,0,,,,0,0,0,0,1.063
01-26-2022 17:00,0,.193,,0,0,,,,0,0,0,0,.138
01-26-2022 18:00,0,.209,,0,0,,,,0,0,0,0,.258
01-26-2022 19:00,0,.205,,0,0,,,,0,0,0,0,.543
01-26-2022 20:00,0,.216,,0,0,,,,0,0,0,0,.378
01-26-2022 21:00,0,.201,,0,0,,,,0,0,0,0,.449
01-26-2022 22:00,0,.208,,0,0,,,,0,0,0,0,.169
01-26-2022 23:00,0,.207,,0,0,,,,0,0,0,0,.111
01-27-2022 00:00,0,.202,,0,0,,,,0,0,0,0,.137
01-27-2022 01:00,0,.183,,0,0,,,,0,0,0,0,.194
01-27-2022 02:00,0,.181,,0,0,,,,0,0,0,0,.222
01-27-2022 03:00,0,.192,,0,0,,,,0,0,0,0,.182
01-27-2022 04:00,0,.194,,0,0,,,,0,0,0,0,.133
01-27-2022 05:00,0,.208,,0,0,,,,0,0,0,0,.11
01-27-2022 06:00,0,.196,,0,0,,,,0,0,0,0,.102
01-27-2022 07:00,0,.185,,0,0,,,,0,0,0,0,.093
01-27-2022 08:00,0,.204,,0,0,,,,0,0,0,0,.112
01-27-2022 09:00,0,.209,,0,0,,,,0,0,0,0,.29
01-27-2022 10:00,0,.222,,0,0,,,,0,0,0,0,.232
01-27-2022 11:00,0,.188,,0,0,,,,0,0,0,0,.102
01-27-2022 12:00,0,.225,,0,0,,,,0,0,0,0,.047
01-27-2022 13:00,0,.223,,0,0,,,,0,0,0,0,.245
01-27-2022 14:00,0,.229,,0,0,,,,0,0,0,0,.266
01-27-2022 15:00,0,.227,,0,0,,,,0,0,0,0,.159
01-27-2022 16:00,0,.227,,0,0,,,,0,0,0,0,.787
01-27-2022 17:00,0,.22,,0,0,,,,0,0,0,0,.058
01-27-2022 18:00,0,.227,,0,0,,,,0,0,0,0,.041
01-27-2022 19:00,0,.21,,0,0,,,,0,0,0,0,.032
01-27-2022 20:00,0,.219,,0,0,,,,0,0,0,0,.064
01-27-2022 21:00,0,.224,,0,0,,,,0,0,0,0,.194
01-27-2022 22:00,0,.215,,0,0,,,,0,0,0,0,.113
01-27-2022 23:00,0,.221,,0,0,,,,0,0,0,0,.038
01-28-2022 00:00,0,.209,,0,0,,,,0,0,0,0,.099
01-28-2022 01:00,0,.194,,0,0,,,,0,0,0,0,.077
01-28-2022 02:00,0,.208,,0,0,,,,0,0,0,0,.064
01-28-2022 03:00,0,.208,,0,0,,,,0,0,0,0,.044
01-28-2022 04:00,0,.21,,0,0,,,,0,0,0,0,.037
01-28-2022 05:00,0,.205,,0,0,,,,0,0,0,0,.111
01-28-2022 06:00,0,.211,,0,0,,,,0,0,0,0,.08
01-28-2022 07:00,0,.213,,0,0,,,,0,0,0,0,.085
01-28-2022 08:00,0,.213,,0,0,,,,0,0,0,0,.067
01-28-2022 09:00,0,.213,,0,0,,,,0,0,0,0,.084
01-28-2022 10:00,0,.213,,0,0,,,,0,0,0,0,.147
01-28-2022 11:00,0,.212,,0,0,,,,0,0,0,0,.268
01-28-2022 12:00,0,.207,,0,0,,,,0,0,0,0,.21
01-28-2022 13:00,0,.207,,0,0,,,,0,0,0,0,.18
01-28-2022 14:00,0,.212,,0,0,,,,0,0,0,0,.194
01-28-2022 15:00,0,.207,,0,0,,,,0,0,0,0,.363
01-28-2022 16:00,0,.213,,0,0,,,,0,0,0,0,1.077
01-28-2022 17:00,0,.221,,0,0,,,,0,0,0,0,.104
01-28-2022 18:00,0,.222,,0,0,,,,0,0,0,0,.087
01-28-2022 19:00,0,.213,,0,0,,,,0,0,0,0,.228
01-28-2022 20:00,0,.213,,0,0,,,,0,0,0,0,.189
01-28-2022 21:00,0,.207,,0,0,,,,0,0,0,0,.121
01-28-2022 22:00,0,.214,,0,0,,,,0,0,0,0,.166
01-28-2022 23:00,0,.21,,0,0,,,,0,0,0,0,.277
01-29-2022 00:00,0,.206,,0,0,,,,0,0,0,0,.187
01-29-2022 01:00,0,.192,,0,0,,,,0,0,0,0,.142
01-29-2022 02:00,0,.192,,0,0,,,,0,0,0,0,.138
01-29-2022 03:00,0,.191,,0,0,,,,0,0,0,0,.182
01-29-2022 04:00,0,.202,,0,0,,,,0,0,0,0,.147
01-29-2022 05:00,0,.203,,0,0,,,,0,0,0,0,.133
01-29-2022 06:00,0,.19,,0,0,,,,0,0,0,0,.124
01-29-2022 07:00,0,.189,,0,0,,,,0,0,0,0,.134
01-29-2022 08:00,0,.204,,0,0,,,,0,0,0,0,.126
01-29-2022 09:00,0,.189,,0,0,,,,0,0,0,0,.156
01-29-2022 10:00,0,.205,,0,0,,,,0,0,0,0,.179
01-29-2022 11:00,0,.201,,0,0,,,,0,0,0,0,.135
01-29-2022 12:00,0,.208,,0,0,,,,0,0,0,0,.125
01-29-2022 13:00,0,.202,,0,0,,,,0,0,0,0,.087
01-29-2022 14:00,0,.215,,0,0,,,,0,0,0,0,.166
01-29-2022 15:00,0,.207,,0,0,,,,0,0,0,0,.041
01-29-2022 16:00,0,.16,,0,0,,,,0,0,0,0,.182
01-29-2022 17:00,0,.179,,0,0,,,,0,0,0,0,.167
01-29-2022 18:00,0,.184,,0,0,,,,0,0,0,0,.022
01-29-2022 19:00,0,.193,,0,0,,,,0,0,0,0,.029
01-29-2022 20:00,0,.204,,0,0,,,,0,0,0,0,.013
01-29-2022 21:00,0,.2,,0,0,,,,0,0,0,0,.011
01-29-2022 22:00,0,.217,,0,0,,,,0,0,0,0,.005
01-29-2022 23:00,0,.232,,0,0,,,,0,0,0,0,.023
01-30-2022 00:00,0,.219,,0,0,,,,0,0,0,0,.153
01-30-2022 01:00,0,.223,,0,0,,,,0,0,0,0,.187
01-30-2022 02:00,0,.236,,0,0,,,,0,0,0,0,.165
01-30-2022 03:00,0,.224,,0,0,,,,0,0,0,0,.079
01-30-2022 04:00,0,.231,,0,0,,,,0,0,0,0,.061
01-30-2022 05:00,0,.211,,0,0,,,,0,0,0,0,.083
01-30-2022 06:00,0,.223,,0,0,,,,0,0,0,0,.19
01-30-2022 07:00,0,.234,,0,0,,,,0,0,0,0,.15
01-30-2022 08:00,0,.229,,0,0,,,,0,0,0,0,.222
01-30-2022 09:00,0,.233,,0,0,,,,0,0,0,0,.327
01-30-2022 10:00,0,.234,,0,0,,,,0,0,0,0,.221
01-30-2022 11:00,0,.233,,0,0,,,,0,0,0,0,.109
01-30-2022 12:00,0,.235,,0,0,,,,0,0,0,0,.093
01-30-2022 13:00,0,.2,,0,0,,,,0,0,0,0,.17
01-30-2022 14:00,0,.205,,0,0,,,,0,0,0,0,.198
01-30-2022 15:00,0,.231,,0,0,,,,0,0,0,0,.383
01-30-2022 16:00,0,.228,,0,0,,,,0,0,0,0,.174
01-30-2022 17:00,0,.23,,0,0,,,,0,0,0,0,.078
01-30-2022 18:00,0,.235,,0,0,,,,0,0,0,0,.057
01-30-2022 19:00,0,.233,,0,0,,,,0,0,0,0,.073
01-30-2022 20:00,0,.221,,0,0,,,,0,0,0,0,.092
01-30-2022 21:00,0,.187,,0,0,,,,0,0,0,0,.157
01-30-2022 22:00,0,.19,,0,0,,,,0,0,0,0,.157
01-30-2022 23:00,0,.226,,0,0,,,,0,0,0,0,.416
01-31-2022 00:00,0,.234,,0,0,,,,0,0,0,0,.321
01-31-2022 01:00,0,.236,,0,0,,,,0,0,0,0,.231
01-31-2022 02:00,0,.235,,0,0,,,,0,0,0,0,.109
01-31-2022 03:00,0,.228,,0,0,,,,0,0,0,0,.122
01-31-2022 04:00,0,.235,,0,0,,,,0,0,0,0,.17
01-31-2022 05:00,0,.236,,0,0,,,,0,0,0,0,.251
01-31-2022 06:00,0,.217,,0,0,,,,0,0,0,0,.275
01-31-2022 07:00,0,.226,,0,0,,,,0,0,0,0,.165
01-31-2022 08:00,0,.23,,0,0,,,,0,0,0,0,.141
01-31-2022 09:00,0,.208,,0,0,,,,0,0,0,0,.163
01-31-2022 10:00,0,.208,,0,0,,,,0,0,0,0,.11
01-31-2022 11:00,0,.205,,0,0,,,,0,0,0,0,.054
01-31-2022 12:00,0,.224,,0,0,,,,0,0,0,0,.056
01-31-2022 13:00,0,.237,,0,0,,,,0,0,0,0,.238
01-31-2022 14:00,0,.211,,0,0,,,,0,0,0,0,.237
01-31-2022 15:00,0,.192,,0,0,,,,0,0,0,0,.456
01-31-2022 16:00,0,.201,,0,0,,,,0,0,0,0,.697
01-31-2022 17:00,0,.238,,0,0,,,,0,0,0,0,.201
01-31-2022 18:00,0,.23,,0,0,,,,0,0,0,0,.049
01-31-2022 19:00,0,.235,,0,0,,,,0,0,0,0,.048
01-31-2022 20:00,0,.242,,0,0,,,,0,0,0,0,.037
01-31-2022 21:00,0,.215,,0,0,,,,0,0,0,0,.026
01-31-2022 22:00,0,.212,,0,0,,,,0,0,0,0,.06
01-31-2022 23:00,0,.226,,0,0,,,,0,0,0,0,.074
02-01-2022 00:00,0,.189,,0,0,,,,0,0,0,0,.036
02-01-2022 01:00,0,.181,,0,0,,,,0,0,0,0,.025
02-01-2022 02:00,0,.172,,0,0,,,,0,0,0,0,.019
02-01-2022 03:00,0,.169,,0,0,,,,0,0,0,0,.017
02-01-2022 04:00,0,.17,,0,0,,,,0,0,0,0,.035
02-01-2022 05:00,0,.177,,0,0,,,,0,0,0,0,.033
02-01-2022 06:00,0,.162,,0,0,,,,0,0,0,0,.026
02-01-2022 07:00,0,.166,,0,0,,,,0,0,0,0,.022
02-01-2022 08:00,0,.172,,0,0,,,,0,0,0,0,.039
02-01-2022 09:00,0,.168,,0,0,,,,0,0,0,0,.212
02-01-2022 10:00,0,.165,,0,0,,,,0,0,0,0,.218
02-01-2022 11:00,0,.178,,0,0,,,,0,0,0,0,.23
02-01-2022 12:00,0,.186,,0,0,,,,0,0,0,0,.075
02-01-2022 13:00,0,.188,,0,0,,,,0,0,0,.021,.105
02-01-2022 14:00,0,.194,,0,0,,,,0,.001,0,0,.499
02-01-2022 15:00,0,.198,,0,0,,,,0,0,0,0,.534
02-01-2022 16:00,0,.194,,0,0,,,,0,0,0,0,.596
02-01-2022 17:00,0,.198,,0,0,,,,0,0,0,0,.062
02-01-2022 18:00,0,.199,,0,0,,,,0,0,0,0,.035
02-01-2022 19:00,0,.199,,0,0,,,,0,.001,0,0,.097
02-01-2022 20:00,0,.216,,0,0,,,,0,0,0,0,.23
02-01-2022 21:00,0,.205,,0,0,,,,0,0,0,0,.355
02-01-2022 22:00,0,.211,,0,0,,,,0,.001,.001,0,.296
02-01-2022 23:00,0,.233,,0,0,,,,0,0,0,0,.153
02-02-2022 00:00,0,.247,,0,0,,,,0,0,0,0,.191
02-02-2022 01:00,0,.257,,0,0,,,,0,0,0,0,.16
02-02-2022 02:00,0,.249,,0,0,,,,0,0,0,0,.109
02-02-2022 03:00,0,.246,,0,0,,,,0,0,0,0,.062
02-02-2022 04:00,0,.204,,0,0,,,,0,0,0,0,.051
